supervoxel_id	root_id	pos_x	pos_y	pos_z	soma_x	soma_y	soma_z	nucleus_id	flow	super_class	cell_class	cell_sub_class	cell_type	hemibrain_type	ito_lee_hemilineage	hartenstein_hemilineage	morphology_group	top_nt	top_nt_conf	known_nt	known_nt_source	side	nerve	vfb_id	fbbt_id	status
77338411618868398	720575940613145258	98016	53752	5507	98016.0	53752.0	5507.0	2100167.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5780676862971842	acetylcholine	Davis et al., 2020	left		fw003876	FBbt_00111763	
76635136493556130	720575940641704656	87633	59304	5235	89848.0	45144.0	5387.0	1824597.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.4284761615046012	acetylcholine	Davis et al., 2020	left		fw004509	FBbt_00111763	
82756736133516890	720575940613804906	176054	52179	4700	172952.0	48928.0	4583.0	7379377.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5461236135662592	acetylcholine	Davis et al., 2020	right		fw004831	FBbt_00111763	
77197399319213436	720575940638626118	95752	48920	5667	95752.0	48920.0	5667.0	2091181.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.6285710693700048	acetylcholine	Davis et al., 2020	left		fw005067	FBbt_00111763	
82334386230102466	720575940620575476	170024	50536	5099	170024.0	50536.0	5099.0	7092986.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5951676451971957	acetylcholine	Davis et al., 2020	right		fw005112	FBbt_00111763	
76774980561859643	720575940632129848	89896	46152	4945	89896.0	46152.0	4945.0	1822335.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5913166789073987	acetylcholine	Davis et al., 2020	left		fw005329	FBbt_00111763	
82545492394843808	720575940612462307	173760	50528	4115	173760.0	50528.0	4115.0	7396931.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.49472336466033057	acetylcholine	Davis et al., 2020	right		fw005582	FBbt_00111763	
77127030508505171	720575940623652083	95096	49272	5617	95096.0	49272.0	5617.0	2091032.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5320876740354721	acetylcholine	Davis et al., 2020	left		fw006189	FBbt_00111763	
77127030508341937	720575940635516084	95000	49280	5473	95000.0	49280.0	5473.0	2091011.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5272645907783806	acetylcholine	Davis et al., 2020	left		fw006332	FBbt_00111763	
77057623836990610	720575940639884878	93586	63603	5617	83768.0	42984.0	5108.0	1818984.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5126468451019939	acetylcholine	Davis et al., 2020	left		fw006343	FBbt_00111763	
77127030508401636	720575940610226645	94480	49280	5524	94480.0	49280.0	5524.0	2090772.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.6285890498396406	acetylcholine	Davis et al., 2020	left		fw006372	FBbt_00111763	
77338549057870949	720575940619263937	98144	55712	5559	98144.0	55712.0	5559.0	2100193.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.6694084866855168	acetylcholine	Davis et al., 2020	left		fw006563	FBbt_00111763	
76775049281335875	720575940625216202	90016	47624	4926	90016.0	47624.0	4926.0	1822351.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.4426837498683296	acetylcholine	Davis et al., 2020	left		fw007295	FBbt_00111763	
77056661764180625	720575940623925774	93600	49072	5482	93600.0	49072.0	5482.0	2090377.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.69747762380806	acetylcholine	Davis et al., 2020	left		fw007379	FBbt_00111763	
82545423675483537	720575940633552685	173832	49208	4212	173832.0	49208.0	4212.0	7379663.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5409526605781038	acetylcholine	Davis et al., 2020	right		fw007534	FBbt_00111763	
77338549057699735	720575940615332502	98216	55104	5440	98216.0	55104.0	5440.0	2100204.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5064714426894226	acetylcholine	Davis et al., 2020	left		fw007982	FBbt_00111763	
82334386230119335	720575940624014524	170568	49952	5117	170568.0	49952.0	5117.0	7093053.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5578570290317812	acetylcholine	Davis et al., 2020	right		fw008082	FBbt_00111763	
82404686254386801	720575940615920453	171064	49208	4822	171064.0	49208.0	4822.0	7085384.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.65236924517835	acetylcholine	Davis et al., 2020	right		fw008364	FBbt_00111763	
77339167532954757	720575940627685765	97854	64218	5446	84768.0	42792.0	5119.0	1820013.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.6287833739645868	acetylcholine	Davis et al., 2020	left		fw008471	FBbt_00111763	
77197605410765001	720575940638835288	95336	52544	5324	95336.0	52544.0	5324.0	2099030.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5086694233536807	acetylcholine	Davis et al., 2020	left		fw011734	FBbt_00111763	
82545354956165245	720575940616116697	173912	48736	4338	173912.0	48736.0	4338.0	7379692.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.44382511748844566	acetylcholine	Davis et al., 2020	right		fw012472	FBbt_00111763	
82615586261701435	720575940629967703	174768	46048	4551	174768.0	46048.0	4551.0	7379965.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5365437687846908	acetylcholine	Davis et al., 2020	right		fw012579	FBbt_00111763	
82264429735383891	720575940622992205	169260	56052	4419	173768.0	47616.0	4532.0	7379645.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5465895108824318	acetylcholine	Davis et al., 2020	right		fw012589	FBbt_00111763	
82124310789291655	720575940606217138	167458	65655	4829	177976.0	45712.0	4746.0	7381012.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.43943080868016	acetylcholine	Davis et al., 2020	right		fw012649	FBbt_00111763	
81843110623626077	720575940618538641	163158	69886	4513	176288.0	45944.0	4775.0	7380414.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.7389851061314812	acetylcholine	Davis et al., 2020	right		fw012665	FBbt_00111763	
82826692561020037	720575940624919077	177920	45768	4823	177920.0	45768.0	4823.0	7380982.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.471016270760894	acetylcholine	Davis et al., 2020	right		fw012726	FBbt_00111763	
76422861963024713	720575940620306904	84416	42592	4876	84416.0	42592.0	4876.0	1819665.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.49512990414889724	acetylcholine	Davis et al., 2020	left		fw012779	FBbt_00111763	
76774911842270015	720575940640302389	89136	45632	4852	89136.0	45632.0	4852.0	1822121.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5459664373026804	acetylcholine	Davis et al., 2020	left		fw012836	FBbt_00111763	
82194335868777691	720575940623047629	168406	60492	4161	173552.0	48200.0	4570.0	7379553.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.4526120315949199	acetylcholine	Davis et al., 2020	right		fw012839	FBbt_00111763	
77268042874688578	720575940613763759	96240	53576	5505	96240.0	53576.0	5505.0	2099456.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.680267946770827	acetylcholine	Davis et al., 2020	left		fw012923	FBbt_00111763	
82475123650874872	720575940615967377	172640	50616	4278	172640.0	50616.0	4278.0	7398522.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5463204762726326	acetylcholine	Davis et al., 2020	right		fw012925	FBbt_00111763	
82264361015909867	720575940610116757	169746	55818	4418	173568.0	47512.0	4628.0	7379561.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5810880050127354	acetylcholine	Davis et al., 2020	right		fw012941	FBbt_00111763	
82826623841611508	720575940625001735	177248	45336	4856	177248.0	45336.0	4856.0	7380780.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.4618588368507774	acetylcholine	Davis et al., 2020	right		fw012983	FBbt_00111763	
82264429735390617	720575940612254701	169353	56079	4418	174592.0	47608.0	4479.0	7379914.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.49550128046279224	acetylcholine	Davis et al., 2020	right		fw013044	FBbt_00111763	
82756323816673865	720575940640510427	176616	45784	4695	176616.0	45784.0	4695.0	7380590.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.6749403746184385	acetylcholine	Davis et al., 2020	right		fw013094	FBbt_00111763	
76704611817576977	720575940625695269	88624	46464	4842	88624.0	46464.0	4842.0	1821992.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.4704654816668978	acetylcholine	Davis et al., 2020	left		fw013164	FBbt_00111763	
82264429735387961	720575940635572592	169235	56238	4418	169968.0	50536.0	4784.0	7092968.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5601421579147366	acetylcholine	Davis et al., 2020	right		fw013185	FBbt_00111763	
82334523668697030	720575940633588320	170024	51872	4874	170024.0	51872.0	4874.0	7092979.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5524950422708941	acetylcholine	Davis et al., 2020	right		fw013199	FBbt_00111763	
82334454882396138	720575940609592674	170048	51376	4597	170048.0	51376.0	4597.0	7092976.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.6485883056109202	acetylcholine	Davis et al., 2020	right		fw013273	FBbt_00111763	
76563805609757343	720575940603989420	86664	44936	4854	86664.0	44936.0	4854.0	1821182.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5010227895454986	acetylcholine	Davis et al., 2020	left		fw013317	FBbt_00111763	
82264429735390194	720575940624016778	169243	55997	4418	175496.0	46536.0	4474.0	7380156.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.7006800652149702	acetylcholine	Davis et al., 2020	right		fw013353	FBbt_00111763	
82264429735387782	720575940626161930	169662	56023	4418	174528.0	47112.0	4933.0	7379903.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5205048608173561	acetylcholine	Davis et al., 2020	right		fw013376	FBbt_00111763	
77198292605847747	720575940628847164	95816	62517	5601	84808.0	43144.0	5322.0	1823137.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5231255667328556	acetylcholine	Davis et al., 2020	left		fw013379	FBbt_00111763	
82404686254723398	720575940616735489	171248	49584	5075	171248.0	49584.0	5075.0	7093154.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.6408486643103118	acetylcholine	Davis et al., 2020	right		fw013416	FBbt_00111763	
82615654980774403	720575940620001718	174592	47344	4262	174592.0	47344.0	4262.0	7379920.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.41313577593182665	acetylcholine	Davis et al., 2020	right		fw013435	FBbt_00111763	
82615723700109750	720575940628039034	174400	48400	4157	174400.0	48400.0	4157.0	7379870.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5353305955257275	acetylcholine	Davis et al., 2020	right		fw013447	FBbt_00111763	
82264429735387797	720575940612944382	169308	56016	4419	172960.0	48272.0	4492.0	7379373.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.47740394714216805	acetylcholine	Davis et al., 2020	right		fw013476	FBbt_00111763	
82545492394906891	720575940629384271	173584	49952	4180	173584.0	49952.0	4180.0	7398686.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5331766470330179	acetylcholine	Davis et al., 2020	right		fw013487	FBbt_00111763	
77056593044777749	720575940615953302	94096	48544	5549	94096.0	48544.0	5549.0	2090643.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5264472508217349	acetylcholine	Davis et al., 2020	left		fw013507	FBbt_00111763	
82826623841505320	720575940616166685	178024	45056	4790	178024.0	45056.0	4790.0	7381030.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.44320417890877895	acetylcholine	Davis et al., 2020	right		fw013508	FBbt_00111763	
77198430044408587	720575940627902078	95785	65012	5280	86992.0	43608.0	5525.0	1823695.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5650237317408127	acetylcholine	Davis et al., 2020	left		fw013525	FBbt_00111763	
82264429735387545	720575940606855554	169294	55965	4418	174848.0	46848.0	4521.0	7379998.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.4325623251464158	acetylcholine	Davis et al., 2020	right		fw013551	FBbt_00111763	
82615654981270222	720575940632512226	174200	46864	4588	174200.0	46864.0	4588.0	7379795.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5263284597760538	acetylcholine	Davis et al., 2020	right		fw013555	FBbt_00111763	
82545354956048502	720575940624611002	173960	48032	4246	173960.0	48032.0	4246.0	7379709.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.4338768933007579	acetylcholine	Davis et al., 2020	right		fw013560	FBbt_00111763	
76142623936868401	720575940612560680	80059	60654	4893	89440.0	46640.0	4919.0	1822233.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.47604961807789775	acetylcholine	Davis et al., 2020	left		fw013578	FBbt_00111763	
77338342899385869	720575940642414837	97520	52440	5511	97520.0	52440.0	5511.0	2100055.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.4400819509006151	acetylcholine	Davis et al., 2020	left		fw013579	FBbt_00111763	
76493368146053839	720575940622680088	85248	43888	4809	85248.0	43888.0	4809.0	1820541.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5158924559121382	acetylcholine	Davis et al., 2020	left		fw013584	FBbt_00111763	
82264361015889419	720575940620783180	169218	55927	4419	173072.0	46536.0	4586.0	7379397.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5040277655566495	acetylcholine	Davis et al., 2020	right		fw013591	FBbt_00111763	
82615586261268502	720575940622769159	174944	46704	4241	174944.0	46704.0	4241.0	7380018.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5118464248910134	acetylcholine	Davis et al., 2020	right		fw013608	FBbt_00111763	
76563668170769824	720575940623551684	86736	43344	4829	86736.0	43344.0	4829.0	1821230.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5307262783174476	acetylcholine	Davis et al., 2020	left		fw013617	FBbt_00111763	
77057623836566439	720575940626236041	93445	63964	5283	85528.0	43160.0	5505.0	1823294.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.49464964264440187	acetylcholine	Davis et al., 2020	left		fw013669	FBbt_00111763	
82756323749515465	720575940614067167	176576	46496	4160	176576.0	46496.0	4160.0	7380537.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.48329386910389227	acetylcholine	Davis et al., 2020	right		fw013688	FBbt_00111763	
82756392469013355	720575940647358243	176624	47688	4172	176624.0	47688.0	4172.0	7380549.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5008300822308037	acetylcholine	Davis et al., 2020	right		fw013690	FBbt_00111763	
76634243073431866	720575940618927892	87968	46176	4887	87968.0	46176.0	4887.0	1821703.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.4830532193402729	acetylcholine	Davis et al., 2020	left		fw013703	FBbt_00111763	
82686092444301197	720575940614526974	175192	48360	4158	175192.0	48360.0	4158.0	7380078.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5368038994184088	acetylcholine	Davis et al., 2020	right		fw013706	FBbt_00111763	
76352561938262793	720575940648418425	83848	43000	4844	83848.0	43000.0	4844.0	1819035.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.47835987567623384	acetylcholine	Davis et al., 2020	left		fw013736	FBbt_00111763	
82264429735387802	720575940645699124	169220	56055	4418	175600.0	46528.0	4358.0	7380177.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5800833222772973	acetylcholine	Davis et al., 2020	right		fw013738	FBbt_00111763	
82124242002647846	720575940613821290	167235	64551	4279	170776.0	50336.0	4901.0	7093081.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.6105337796076121	acetylcholine	Davis et al., 2020	right		fw013744	FBbt_00111763	
76775049281270599	720575940619197318	89040	47056	4871	89040.0	47056.0	4871.0	1822101.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5168247435855663	acetylcholine	Davis et al., 2020	left		fw013747	FBbt_00111763	
82615655047690586	720575940624931530	174816	47360	4634	174816.0	47360.0	4634.0	7379978.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.7680529022071687	acetylcholine	Davis et al., 2020	right		fw013808	FBbt_00111763	
76705161640198025	720575940612766691	88046	54074	5140	85920.0	44616.0	4929.0	1820896.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.4971388883756419	acetylcholine	Davis et al., 2020	left		fw013819	FBbt_00111763	
82615654980614606	720575940631397549	175008	47640	4151	175008.0	47640.0	4151.0	7380032.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5363312944056551	acetylcholine	Davis et al., 2020	right		fw013825	FBbt_00111763	
77127099227954462	720575940645407268	94720	49896	5577	94720.0	49896.0	5577.0	2098841.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.6445058979469402	acetylcholine	Davis et al., 2020	left		fw013839	FBbt_00111763	
82264361015897902	720575940645180196	169847	55126	4419	174648.0	46760.0	4753.0	7379931.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5740985676843625	acetylcholine	Davis et al., 2020	right		fw013867	FBbt_00111763	
77197536691480879	720575940643740964	95704	51696	5471	95704.0	51696.0	5471.0	2099187.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.46664717803548683	acetylcholine	Davis et al., 2020	left		fw013921	FBbt_00111763	
76704543098160418	720575940636295019	88040	45360	4893	88040.0	45360.0	4893.0	1821728.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5050762286491152	acetylcholine	Davis et al., 2020	left		fw013923	FBbt_00111763	
82264154924638203	720575940615116731	169032	52832	4979	169032.0	52832.0	4979.0	7092837.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5223019488734968	acetylcholine	Davis et al., 2020	right		fw013928	FBbt_00111763	
76704611817565014	720575940614738444	88272	45880	4828	88272.0	45880.0	4828.0	1821815.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.4660020067500226	acetylcholine	Davis et al., 2020	left		fw013946	FBbt_00111763	
77197536691724447	720575940628552247	95776	51528	5630	95776.0	51528.0	5630.0	2099209.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.7398671871282765	acetylcholine	Davis et al., 2020	left		fw013961	FBbt_00111763	
76493368146088882	720575940624208824	85792	44608	4845	85792.0	44608.0	4845.0	1820840.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5092137626217408	acetylcholine	Davis et al., 2020	left		fw013990	FBbt_00111763	
77268111594142600	720575940626617084	96736	54416	5487	96736.0	54416.0	5487.0	2099683.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5816995258668689	acetylcholine	Davis et al., 2020	left		fw013992	FBbt_00111763	
82686023725347614	720575940630650936	175400	47264	4514	175400.0	47264.0	4514.0	7380127.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.550856783520056	acetylcholine	Davis et al., 2020	right		fw013999	FBbt_00111763	
76634174353994044	720575940635234478	87216	45536	4888	87216.0	45536.0	4888.0	1821482.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.45459109973668244	acetylcholine	Davis et al., 2020	left		fw014001	FBbt_00111763	
77268042874752779	720575940616008854	96824	53408	5565	96824.0	53408.0	5565.0	2099728.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5810364410091179	acetylcholine	Davis et al., 2020	left		fw014004	FBbt_00111763	
82826623774308525	720575940610953651	177440	45400	4223	177440.0	45400.0	4223.0	7380836.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.4315915756991642	acetylcholine	Davis et al., 2020	right		fw014018	FBbt_00111763	
77056593044763847	720575940613219474	93832	47824	5538	93832.0	47824.0	5538.0	2090500.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.6180392550905971	acetylcholine	Davis et al., 2020	left		fw014020	FBbt_00111763	
82264361015886029	720575940611740569	169311	55871	4419	171608.0	49560.0	4639.0	7093182.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.4561959927111048	acetylcholine	Davis et al., 2020	right		fw014030	FBbt_00111763	
82264361015899260	720575940653742753	169835	55369	4419	175248.0	45960.0	4967.0	7380072.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.43261494056968297	acetylcholine	Davis et al., 2020	right		fw014072	FBbt_00111763	
82264429735387649	720575940615288203	169357	55972	4418	172552.0	48224.0	4601.0	7379284.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.4520987042969873	acetylcholine	Davis et al., 2020	right		fw014078	FBbt_00111763	
82264429735385275	720575940637958709	169199	56172	4419	176976.0	45472.0	4780.0	7380689.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.6084194985742803	acetylcholine	Davis et al., 2020	right		fw014158	FBbt_00111763	
77267905435784372	720575940629368015	96576	51584	5559	96576.0	51584.0	5559.0	2099621.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.7077065497281432	acetylcholine	Davis et al., 2020	left		fw014159	FBbt_00111763	
77127099227829725	720575940622425271	94824	49992	5485	94824.0	49992.0	5485.0	2098863.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5411401969695901	acetylcholine	Davis et al., 2020	left		fw014166	FBbt_00111763	
82405236010301364	720575940638857048	170980	57195	4932	175008.0	45416.0	4508.0	7380031.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5467749694413954	acetylcholine	Davis et al., 2020	right		fw014288	FBbt_00111763	
76634105634638102	720575940629292785	87104	43664	4972	87104.0	43664.0	4972.0	1821415.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.49293472074841604	acetylcholine	Davis et al., 2020	left		fw014291	FBbt_00111763	
82334523601807630	720575940628990214	170456	52568	4531	170456.0	52568.0	4531.0	7093028.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.47681190009057883	acetylcholine	Davis et al., 2020	right		fw014293	FBbt_00111763	
76565179999422896	720575940655750305	86352	65772	4965	85672.0	43328.0	4831.0	1820765.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5369297500505582	acetylcholine	Davis et al., 2020	left		fw014299	FBbt_00111763	
77338480338303409	720575940628395797	97544	54272	5493	97544.0	54272.0	5493.0	2100041.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.4749443738530429	acetylcholine	Davis et al., 2020	left		fw014315	FBbt_00111763	
77268042874549251	720575940625700739	96976	53128	5404	96976.0	53128.0	5404.0	2099794.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.4031718785018107	acetylcholine	Davis et al., 2020	left		fw014326	FBbt_00111763	
82264086205094715	720575940637088602	169088	51456	4886	169088.0	51456.0	4886.0	7092843.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.4093312403279873	acetylcholine	Davis et al., 2020	right		fw014346	FBbt_00111763	
76352561938344499	720575940625697772	83184	42736	4894	83184.0	42736.0	4894.0	1818318.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5187177013133452	acetylcholine	Davis et al., 2020	left		fw014349	FBbt_00111763	
76986155581251186	720575940607854531	92848	47616	5632	92848.0	47616.0	5632.0	2089959.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.6338505875109599	acetylcholine	Davis et al., 2020	left		fw014376	FBbt_00111763	
77056524325376860	720575940635004271	93816	46816	5599	93816.0	46816.0	5599.0	2090492.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.4501673746202267	acetylcholine	Davis et al., 2020	left		fw014395	FBbt_00111763	
82193717460957778	720575940622174463	168496	51728	4939	168496.0	51728.0	4939.0	7092739.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.6512576681764303	acetylcholine	Davis et al., 2020	right		fw014414	FBbt_00111763	
76845280653706673	720575940636529520	90688	45168	5449	90688.0	45168.0	5449.0	2088797.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5471926086368878	acetylcholine	Davis et al., 2020	left		fw014422	FBbt_00111763	
82334661040617123	720575940618450496	170013	54841	4418	177224.0	45224.0	4945.0	7380764.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.4713765858439908	acetylcholine	Davis et al., 2020	right		fw014453	FBbt_00111763	
82615723700310052	720575940661316993	174656	47936	4294	174656.0	47936.0	4294.0	7379935.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.497957329210531	acetylcholine	Davis et al., 2020	right		fw014467	FBbt_00111763	
82545492394947193	720575940627553923	173144	50600	4197	173144.0	50600.0	4197.0	7398559.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.5533644007433857	acetylcholine	Davis et al., 2020	right		fw014506	FBbt_00111763	
82264086205185427	720575940628778058	169600	51512	4955	169600.0	51512.0	4955.0	7092912.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.6112701845272801	acetylcholine	Davis et al., 2020	right		fw014530	FBbt_00111763	
76704474378808482	720575940618608177	88832	44656	4995	88832.0	44656.0	4995.0	1822028.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.524622624687752	acetylcholine	Davis et al., 2020	left		fw014550	FBbt_00111763	
82264429735394647	720575940636878682	169225	56120	4419	175648.0	45728.0	4519.0	7380194.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.47541096194632726	acetylcholine	Davis et al., 2020	right		fw014558	FBbt_00111763	
76493299426673587	720575940613470947	85048	43080	4877	85048.0	43080.0	4877.0	1820333.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.581335499264857	acetylcholine	Davis et al., 2020	left		fw014584	FBbt_00111763	
76704543098213683	720575940624755504	87984	44728	4940	87984.0	44728.0	4940.0	1821713.0	intrinsic	visual_projection				LPLC2	VPNd1	BLD6		acetylcholine	0.4978480609296706	acetylcholine	Davis et al., 2020	left		fw014618	FBbt_00111763	
